date,open,high,low,close,volume
2004-01-28,0.3457,0.3539,0.3392,0.3409,275402400
2004-01-29,0.3425,0.3451,0.3359,0.3433,212699200
2004-01-30,0.3442,0.3462,0.3393,0.3415,185298400
2004-02-02,0.3399,0.3452,0.3342,0.3378,287431200
2004-02-03,0.3375,0.3390,0.3330,0.3369,180812800
2004-02-04,0.3330,0.3343,0.3284,0.3298,305552800
2004-02-05,0.3303,0.3468,0.3301,0.3393,352844800
2004-02-06,0.3398,0.3465,0.3390,0.3437,193340000
2004-02-09,0.3424,0.3460,0.3406,0.3431,188260800
2004-02-10,0.3424,0.3499,0.3396,0.3478,255343200
2004-02-11,0.3495,0.3613,0.3489,0.3602,348544000
2004-02-12,0.3583,0.3631,0.3572,0.3592,183988000
2004-02-13,0.3610,0.3648,0.3455,0.3481,315980000
2004-02-17,0.3496,0.3555,0.3496,0.3505,170956800
2004-02-18,0.3508,0.3548,0.3489,0.3521,141635200
2004-02-19,0.3528,0.3578,0.3392,0.3401,323080800
2004-02-20,0.3406,0.3407,0.3362,0.3390,277603200
2004-02-23,0.3398,0.3399,0.3313,0.3359,194079200
2004-02-24,0.3351,0.3442,0.3330,0.3384,259056000
2004-02-25,0.3363,0.3466,0.3362,0.3452,276276000
2004-02-26,0.3457,0.3508,0.3451,0.3487,198408000
2004-02-27,0.3475,0.3636,0.3474,0.3620,468837600
2004-03-01,0.3646,0.3678,0.3613,0.3636,321680800
2004-03-02,0.3633,0.3648,0.3598,0.3604,256687200
2004-03-03,0.3572,0.3661,0.3572,0.3620,225131200
2004-03-04,0.3627,0.3817,0.3619,0.3808,660223200
2004-03-05,0.3776,0.4161,0.3769,0.4047,1540599200
2004-03-08,0.4055,0.4055,0.3905,0.3935,522872000
2004-03-09,0.3920,0.4121,0.3897,0.4102,618363200
2004-03-10,0.4085,0.4259,0.4078,0.4190,1006964000
2004-03-11,0.4126,0.4244,0.4100,0.4109,595851200
2004-03-12,0.4135,0.4205,0.4112,0.4171,329224000
2004-03-15,0.4091,0.4140,0.3975,0.4003,481717600
2004-03-16,0.4019,0.4028,0.3843,0.3908,605432800
2004-03-17,0.3929,0.3993,0.3902,0.3964,411432000
2004-03-18,0.3926,0.3944,0.3873,0.3885,321081600
2004-03-19,0.3890,0.4078,0.3866,0.3914,408576000
2004-03-22,0.3840,0.3961,0.3822,0.3914,419031200
2004-03-23,0.3923,0.3935,0.3817,0.3828,385515200
2004-03-24,0.3829,0.3897,0.3825,0.3860,428215200
2004-03-25,0.3950,0.4073,0.3919,0.4067,566445600
2004-03-26,0.4073,0.4141,0.4073,0.4093,419893600
2004-03-29,0.4147,0.4236,0.4117,0.4224,350728000
2004-03-30,0.4217,0.4230,0.4138,0.4226,359676800
2004-03-31,0.4217,0.4235,0.4079,0.4093,390773600
2004-04-01,0.4072,0.4128,0.4029,0.4103,318332000
2004-04-02,0.4199,0.4227,0.4121,0.4162,274478400
2004-04-05,0.4159,0.4294,0.4153,0.4286,385672000
2004-04-06,0.4199,0.4261,0.4152,0.4212,257992000
2004-04-07,0.4180,0.4193,0.4075,0.4134,255119200
2004-04-08,0.4223,0.4238,0.4117,0.4167,240917600
2004-04-12,0.4162,0.4253,0.4161,0.4244,230540800
2004-04-13,0.4238,0.4243,0.4062,0.4076,436396800
2004-04-14,0.4047,0.4097,0.3982,0.4032,639732800
2004-04-15,0.4389,0.4477,0.4262,0.4435,1761446400
2004-04-16,0.4400,0.4436,0.4314,0.4417,402931200
2004-04-19,0.4256,0.4352,0.4212,0.4291,712353600
2004-04-20,0.4270,0.4300,0.4171,0.4197,354519200
2004-04-21,0.4177,0.4256,0.4143,0.4197,325875200
2004-04-22,0.4171,0.4265,0.4103,0.4205,344584800
2004-04-23,0.4193,0.4238,0.4094,0.4193,315828800
2004-04-26,0.4174,0.4183,0.4087,0.4106,231128800
2004-04-27,0.4123,0.4153,0.4040,0.4078,283864000
2004-04-28,0.4059,0.4088,0.3987,0.4003,231168000
2004-04-29,0.4003,0.4087,0.3932,0.4052,460790400
2004-04-30,0.4043,0.4081,0.3858,0.3902,466502400
2004-05-03,0.3935,0.3985,0.3896,0.3946,297634400
2004-05-04,0.3931,0.4019,0.3860,0.3956,279983200
2004-05-05,0.3966,0.4049,0.3929,0.4034,238106400
2004-05-06,0.3997,0.4049,0.3920,0.4023,263558400
2004-05-07,0.4022,0.4173,0.4019,0.4037,419036800
2004-05-10,0.3976,0.4026,0.3926,0.3978,249978400
2004-05-11,0.3996,0.4115,0.3996,0.4108,305172000
2004-05-12,0.4055,0.4138,0.3972,0.4132,245420000
2004-05-13,0.4106,0.4196,0.4072,0.4115,229852000
2004-05-14,0.4124,0.4135,0.4003,0.4096,257801600
2004-05-17,0.4041,0.4096,0.3990,0.4032,300445600
2004-05-18,0.4082,0.4131,0.4056,0.4096,206063200
2004-05-19,0.4147,0.4162,0.3999,0.4006,375592000
2004-05-20,0.4031,0.4087,0.4006,0.4043,196296800
2004-05-21,0.4072,0.4117,0.4046,0.4103,179894400
2004-05-24,0.4124,0.4223,0.4103,0.4138,235603200
2004-05-25,0.4162,0.4315,0.4131,0.4300,319978400
2004-05-26,0.4285,0.4356,0.4238,0.4315,322168000
2004-05-27,0.4311,0.4329,0.4211,0.4264,235972800
2004-05-28,0.4250,0.4279,0.4208,0.4247,145717600
2004-06-01,0.4206,0.4268,0.4179,0.4247,182134400
2004-06-02,0.4243,0.4415,0.4208,0.4377,318712800
2004-06-03,0.4347,0.4388,0.4282,0.4299,250930400
2004-06-04,0.4323,0.4427,0.4315,0.4356,399112000
2004-06-07,0.4395,0.4538,0.4361,0.4512,295876000
2004-06-08,0.4539,0.4607,0.4515,0.4594,415620800
2004-06-09,0.4554,0.4648,0.4541,0.4571,349204800
2004-06-10,0.4589,0.4688,0.4571,0.4653,257577600
2004-06-14,0.4639,0.4644,0.4465,0.4559,243986400
2004-06-15,0.4616,0.4713,0.4580,0.4645,444634400
2004-06-16,0.4635,0.5043,0.4621,0.4955,909641600
2004-06-17,0.4927,0.5014,0.4875,0.4966,551320000
2004-06-18,0.4931,0.5057,0.4909,0.4981,406252000
2004-06-21,0.5010,0.5070,0.4862,0.4893,390213600
2004-06-22,0.4892,0.5008,0.4887,0.4995,360511200
2004-06-23,0.4995,0.5120,0.4978,0.5101,390868800
2004-06-24,0.5073,0.5101,0.4992,0.5022,252515200
2004-06-25,0.5005,0.5101,0.4995,0.5101,323428000
2004-06-28,0.5131,0.5175,0.4875,0.4918,521096800
2004-06-29,0.4859,0.4993,0.4754,0.4919,590553600
2004-06-30,0.4920,0.4990,0.4827,0.4925,373044000
2004-07-01,0.4856,0.4916,0.4828,0.4889,341941600
2004-07-02,0.4609,0.4719,0.4500,0.4704,910683200
2004-07-06,0.4733,0.4756,0.4662,0.4685,348980800
2004-07-07,0.4663,0.4747,0.4560,0.4600,397992000
2004-07-08,0.4560,0.4644,0.4533,0.4562,233380000
2004-07-09,0.4582,0.4616,0.4545,0.4545,208863200
2004-07-12,0.4542,0.4547,0.4379,0.4411,511621600
2004-07-13,0.4427,0.4480,0.4392,0.4423,316176000
2004-07-14,0.4368,0.4536,0.4350,0.4477,835800000
2004-07-15,0.4942,0.5090,0.4860,0.4984,1767724000
2004-07-16,0.4972,0.4983,0.4862,0.4874,488381600
2004-07-19,0.4851,0.4877,0.4792,0.4839,533170400
2004-07-20,0.4833,0.4874,0.4775,0.4874,323747200
2004-07-21,0.4889,0.4951,0.4744,0.4786,301257600
2004-07-22,0.4744,0.4803,0.4701,0.4795,334118400
2004-07-23,0.4798,0.4806,0.4613,0.4647,273571200
2004-07-26,0.4669,0.4760,0.4659,0.4731,393932000
2004-07-27,0.4806,0.4957,0.4778,0.4909,425006400
2004-07-28,0.4890,0.4905,0.4716,0.4884,285051200
2004-07-29,0.4919,0.4968,0.4863,0.4940,222157600
2004-07-30,0.4948,0.4995,0.4843,0.4895,243023200
2004-08-02,0.4719,0.4874,0.4712,0.4780,365092000
2004-08-03,0.4768,0.4801,0.4715,0.4736,211629600
2004-08-04,0.4721,0.4862,0.4718,0.4812,276488800
2004-08-05,0.4806,0.4889,0.4730,0.4751,244501600
2004-08-06,0.4677,0.4707,0.4495,0.4507,492290400
2004-08-09,0.4518,0.4609,0.4512,0.4586,290847200
2004-08-10,0.4600,0.4774,0.4594,0.4771,351036000
2004-08-11,0.4707,0.4712,0.4580,0.4694,322392000
2004-08-12,0.4610,0.4669,0.4583,0.4597,226200800
2004-08-13,0.4641,0.4734,0.4601,0.4668,328048000
2004-08-16,0.4674,0.4801,0.4638,0.4659,435674400
2004-08-17,0.4632,0.4712,0.4594,0.4672,323019200
2004-08-18,0.4618,0.4821,0.4615,0.4804,364655200
2004-08-19,0.4769,0.4822,0.4595,0.4648,388920000
2004-08-20,0.4648,0.4691,0.4615,0.4662,316780800
2004-08-23,0.4671,0.4733,0.4632,0.4704,254660000
2004-08-24,0.4731,0.4836,0.4721,0.4836,374136000
2004-08-25,0.4830,0.5017,0.4803,0.5002,505618400
2004-08-26,0.5008,0.5325,0.4955,0.5246,955858400
2004-08-27,0.5238,0.5261,0.5146,0.5199,388813600
2004-08-30,0.5149,0.5255,0.5140,0.5164,218142400
2004-08-31,0.5157,0.5290,0.5146,0.5220,376560800
2004-09-01,0.5192,0.5447,0.5175,0.5428,515726400
2004-09-02,0.5373,0.5420,0.5272,0.5397,406324800
2004-09-03,0.5302,0.5437,0.5299,0.5332,293468000
2004-09-07,0.5358,0.5478,0.5332,0.5413,301957600
2004-09-08,0.5403,0.5535,0.5400,0.5502,343526400
2004-09-09,0.5464,0.5494,0.5340,0.5403,461339200
2004-09-10,0.5397,0.5484,0.5367,0.5429,328014400
2004-09-13,0.5428,0.5459,0.5346,0.5387,281976800
2004-09-14,0.5343,0.5381,0.5264,0.5372,254822400
2004-09-15,0.5328,0.5370,0.5267,0.5328,232668800
2004-09-16,0.5328,0.5564,0.5310,0.5502,501916800
2004-09-17,0.5532,0.5658,0.5509,0.5621,502308800
2004-09-20,0.5585,0.5749,0.5581,0.5708,245000000
2004-09-21,0.5711,0.5883,0.5670,0.5753,386652000
2004-09-22,0.5767,0.5773,0.5571,0.5588,401688000
2004-09-23,0.5606,0.5676,0.5590,0.5641,397404000
2004-09-24,0.5661,0.5752,0.5623,0.5644,369488000
2004-09-27,0.5596,0.5749,0.5574,0.5680,397516000
2004-09-28,0.5676,0.5795,0.5668,0.5758,353186400
2004-09-29,0.5741,0.5882,0.5724,0.5854,273509600
2004-09-30,0.5903,0.5944,0.5820,0.5865,425012000
2004-10-01,0.5926,0.5932,0.5839,0.5853,465404800
2004-10-04,0.5904,0.5930,0.5865,0.5871,574084000
2004-10-05,0.5836,0.6004,0.5812,0.5959,406162400
2004-10-06,0.5979,0.6169,0.5974,0.6151,446303200
2004-10-07,0.6136,0.6195,0.5973,0.5997,426148800
2004-10-08,0.5986,0.6019,0.5879,0.5912,359228800
2004-10-11,0.5873,0.5912,0.5782,0.5841,323870400
2004-10-12,0.5827,0.5839,0.5699,0.5795,460191200
2004-10-13,0.5882,0.6018,0.5864,0.6016,1163008000
2004-10-14,0.6513,0.6925,0.6440,0.6808,2147483647
2004-10-15,0.6797,0.6903,0.6688,0.6887,1031128000
2004-10-18,0.6779,0.7227,0.6766,0.7227,1200752000
2004-10-19,0.7280,0.7318,0.7161,0.7177,801992800
2004-10-20,0.7129,0.7205,0.7061,0.7185,605108000
2004-10-21,0.7211,0.7285,0.7168,0.7256,724505600
2004-10-22,0.7174,0.7215,0.7117,0.7176,483067200
2004-10-25,0.7143,0.7241,0.7124,0.7197,392644000
2004-10-26,0.7182,0.7273,0.7109,0.7261,594361600
2004-10-27,0.7365,0.7662,0.7291,0.7613,1193494400
2004-10-28,0.7565,0.7904,0.7492,0.7899,864264800
2004-10-29,0.7865,0.8052,0.7840,0.7931,810219200
2004-11-01,0.7946,0.8061,0.7877,0.7939,602050400
2004-11-02,0.7936,0.8185,0.7931,0.8098,729988000
2004-11-03,0.8240,0.8493,0.8172,0.8372,1204173600
2004-11-04,0.8329,0.8408,0.8229,0.8241,928625600
2004-11-05,0.8310,0.8325,0.7877,0.8282,1205047200
2004-11-08,0.8254,0.8393,0.8152,0.8231,526920800
2004-11-09,0.8204,0.8257,0.8079,0.8181,475764800
2004-11-10,0.8166,0.8384,0.8160,0.8287,508676000
2004-11-11,0.8317,0.8390,0.8208,0.8370,407299200
2004-11-12,0.8326,0.8429,0.8300,0.8400,395701600
2004-11-15,0.8337,0.8394,0.8225,0.8361,376045600
2004-11-16,0.8340,0.8355,0.8246,0.8315,295103200
2004-11-17,0.8353,0.8393,0.8207,0.8310,397751200
2004-11-18,0.8219,0.8393,0.8217,0.8384,459149600
2004-11-19,0.8399,0.8614,0.8249,0.8350,765279200
2004-11-22,0.8785,0.9687,0.8764,0.9286,2147483647
2004-11-23,0.9428,0.9452,0.9240,0.9274,911450400
2004-11-24,0.9337,0.9868,0.9316,0.9694,1390788000
2004-11-26,0.9891,0.9953,0.9738,0.9770,550144000
2004-11-29,1.0444,1.0530,1.0203,1.0359,1712916800
2004-11-30,1.0404,1.0412,1.0148,1.0148,1028518400
2004-12-01,1.0260,1.0285,1.0030,1.0260,800553600
2004-12-02,1.0009,1.0126,0.9787,0.9870,987442400
2004-12-03,0.9772,0.9838,0.9346,0.9487,1238848800
2004-12-06,0.9734,1.0026,0.9528,0.9956,1247920800
2004-12-07,0.9979,1.0100,0.9469,0.9519,1056899200
2004-12-08,0.9558,0.9752,0.9392,0.9578,691902400
2004-12-09,0.9498,0.9747,0.9395,0.9685,741501600
2004-12-10,0.9843,0.9997,0.9793,0.9861,775773600
2004-12-13,0.9950,0.9974,0.9778,0.9825,395040800
2004-12-14,0.9889,0.9971,0.9841,0.9882,415721600
2004-12-15,0.9875,0.9908,0.9787,0.9878,398361600
2004-12-16,1.0026,1.0217,0.9997,1.0080,1126115200
2004-12-17,1.0115,1.0147,0.9823,0.9837,783496000
2004-12-20,0.9911,0.9990,0.9348,0.9493,1168126400
2004-12-21,0.9620,0.9652,0.9324,0.9640,1064414400
2004-12-22,0.9716,0.9741,0.9596,0.9649,565829600
2004-12-23,0.9649,0.9725,0.9626,0.9688,245929600
2004-12-27,0.9784,0.9861,0.9517,0.9560,559490400
2004-12-28,0.9581,0.9725,0.9392,0.9714,611755200
2004-12-29,0.9657,0.9835,0.9622,0.9753,449562400
2004-12-30,0.9809,0.9843,0.9720,0.9808,345340800
2004-12-31,0.9822,0.9838,0.9691,0.9747,278588800
2005-01-03,0.9805,0.9855,0.9475,0.9579,691992000
2005-01-04,0.9657,0.9909,0.9531,0.9678,1096810400
2005-01-05,0.9758,0.9876,0.9694,0.9763,680433600
2005-01-06,0.9791,0.9825,0.9585,0.9770,705555200
2005-01-07,0.9838,1.0539,0.9800,1.0481,2147483647
2005-01-10,1.0580,1.0701,1.0274,1.0438,1725309600
2005-01-11,1.0332,1.0466,0.9708,0.9772,2147483647
2005-01-12,0.9891,0.9974,0.9581,0.9908,1919702400
2005-01-13,1.1147,1.1264,1.0554,1.0565,2147483647
2005-01-14,1.0631,1.0855,1.0472,1.0625,1770742400
2005-01-18,1.0556,1.0701,1.0475,1.0693,1006460000
2005-01-19,1.0686,1.0816,1.0557,1.0577,751895200
2005-01-20,1.0542,1.0787,1.0515,1.0665,914922400
2005-01-21,1.0780,1.0837,1.0595,1.0669,911332800
2005-01-24,1.0743,1.0864,1.0678,1.0710,841629600
2005-01-25,1.0808,1.1025,1.0737,1.0905,969231200
2005-01-26,1.1001,1.1011,1.0780,1.0936,739496800
2005-01-27,1.0922,1.1037,1.0830,1.0995,496227200
2005-01-28,1.0992,1.1197,1.0964,1.1197,801612000
2005-01-31,1.1288,1.1789,1.1278,1.1639,1681097600
2005-02-01,1.1662,1.1771,1.1591,1.1735,678395200
2005-02-02,1.1791,1.2095,1.1759,1.2053,1020062400
2005-02-03,1.1972,1.2022,1.1704,1.1777,731651200
2005-02-04,1.1819,1.1947,1.1735,1.1933,563556000
2005-02-07,1.1947,1.2010,1.1730,1.1948,524456800
2005-02-08,1.1968,1.2317,1.1925,1.2245,890019200
2005-02-09,1.2260,1.2410,1.1821,1.1918,1191456000
2005-02-10,1.1915,1.2000,1.1603,1.1860,1093019200
2005-02-11,1.2087,1.2375,1.1948,1.2292,1201054400
2005-02-14,1.2587,1.2834,1.2419,1.2809,1271463200
2005-02-15,1.3117,1.3483,1.3017,1.3381,2147483647
2005-02-16,1.3342,1.3652,1.3221,1.3642,1639243200
2005-02-17,1.3721,1.3755,1.3236,1.3291,1518473600
2005-02-18,1.3280,1.3298,1.3055,1.3139,1163254400
2005-02-22,1.3062,1.3365,1.2909,1.2909,1219293600
2005-02-23,1.3121,1.3388,1.2949,1.3354,1345181600
2005-02-24,1.3392,1.3518,1.3279,1.3460,1519028000
2005-02-25,1.3565,1.3609,1.3348,1.3469,915510400
2005-02-28,1.3525,1.3665,1.3307,1.3580,325805200
2005-03-01,1.3619,1.3655,1.3368,1.3471,468188000
2005-03-02,1.3395,1.3589,1.3344,1.3356,458161200
2005-03-03,1.3422,1.3444,1.2478,1.2650,1411653600
2005-03-04,1.2944,1.3020,1.2669,1.2959,756618800
2005-03-07,1.2956,1.3092,1.2820,1.2941,450632000
2005-03-08,1.2684,1.2762,1.2139,1.2269,1021451200
2005-03-09,1.1991,1.2193,1.1754,1.1912,1322465200
2005-03-10,1.1984,1.2187,1.1836,1.2057,777109200
2005-03-11,1.2172,1.2287,1.2048,1.2190,632830800
2005-03-14,1.2266,1.2348,1.1963,1.2205,605385200
2005-03-15,1.2302,1.2454,1.2184,1.2399,508608800
2005-03-16,1.2475,1.2808,1.2345,1.2466,697813200
2005-03-17,1.2572,1.2980,1.2508,1.2790,801920000
2005-03-18,1.3117,1.3150,1.2865,1.3005,940150400
2005-03-21,1.3104,1.3310,1.2974,1.3229,541128000
2005-03-22,1.3232,1.3307,1.2920,1.2965,551415200
2005-03-23,1.2850,1.3138,1.2720,1.2880,609823200
2005-03-24,1.3002,1.3017,1.2865,1.2865,352704800
2005-03-28,1.2941,1.3005,1.2856,1.2874,275410800
2005-03-29,1.2884,1.2965,1.2563,1.2638,461356000
2005-03-30,1.2711,1.2956,1.2660,1.2956,394959600
2005-03-31,1.2850,1.2871,1.2590,1.2614,636134800
2005-04-01,1.2741,1.2768,1.2281,1.2378,641284000
2005-04-04,1.2408,1.2505,1.2157,1.2439,580014400
2005-04-05,1.2478,1.2787,1.2439,1.2681,556239600
2005-04-06,1.2835,1.2959,1.2759,1.2814,414825600
2005-04-07,1.2814,1.3244,1.2790,1.3186,506987600
2005-04-08,1.3229,1.3456,1.3180,1.3241,649950000
2005-04-11,1.3386,1.3395,1.2687,1.2690,821662800
2005-04-12,1.2862,1.3074,1.2717,1.2914,981061200
2005-04-13,1.3002,1.3014,1.2227,1.2423,1371946800
2005-04-14,1.1748,1.2103,1.1152,1.1279,2147483647
2005-04-15,1.1085,1.1276,1.0680,1.0701,1728087200
2005-04-18,1.0604,1.0989,1.0292,1.0783,1327177600
2005-04-19,1.1079,1.1334,1.0858,1.1228,1081642800
2005-04-20,1.1400,1.1424,1.0728,1.0749,945131600
2005-04-21,1.1019,1.1258,1.0867,1.1243,759592400
2005-04-22,1.1140,1.1200,1.0565,1.0746,839129200
2005-04-25,1.1046,1.1206,1.0931,1.1194,746460400
2005-04-26,1.1134,1.1355,1.0934,1.0955,810507600
2005-04-27,1.0864,1.1007,1.0749,1.0883,613888800
2005-04-28,1.0985,1.1001,1.0668,1.0758,575106000
2005-04-29,1.0943,1.0967,1.0662,1.0916,671630400
2005-05-02,1.0961,1.1094,1.0904,1.1028,465920000
2005-05-03,1.1019,1.1122,1.0907,1.0961,496739600
2005-05-04,1.0931,1.1261,1.0928,1.1246,448176400
2005-05-05,1.1276,1.1282,1.1040,1.1104,387366000
2005-05-06,1.1167,1.1300,1.1137,1.1273,326247600
2005-05-09,1.1273,1.1337,1.1125,1.1191,355695200
2005-05-10,1.1101,1.1276,1.0998,1.1025,440263600
2005-05-11,1.0668,1.0798,1.0023,1.0780,2041981200
2005-05-12,1.0722,1.0774,1.0292,1.0332,970242000
2005-05-13,1.0353,1.0665,1.0313,1.0525,702713200
2005-05-16,1.0462,1.0810,1.0453,1.0761,474294800
2005-05-17,1.0637,1.0734,1.0456,1.0704,588344400
2005-05-18,1.0746,1.1370,1.0592,1.0849,636722800
2005-05-19,1.0837,1.1406,1.0831,1.1367,793161600
2005-05-20,1.1276,1.1397,1.1258,1.1367,452650800
2005-05-23,1.1458,1.2078,1.1458,1.2036,1042574400
2005-05-24,1.1942,1.2106,1.1815,1.2018,593460000
2005-05-25,1.1957,1.2093,1.1903,1.2042,396006800
2005-05-26,1.2116,1.2393,1.1745,1.2333,525520800
2005-05-27,1.2302,1.2348,1.2112,1.2278,316008000
2005-05-31,1.2308,1.2333,1.1981,1.2036,404205200
2005-06-01,1.2075,1.2339,1.2066,1.2199,453812800
2005-06-02,1.2124,1.2205,1.1987,1.2121,373973600
2005-06-03,1.1552,1.1679,1.1434,1.1576,956869200
2005-06-06,1.1603,1.1694,1.1370,1.1479,811966400
2005-06-07,1.1382,1.1421,1.1034,1.1061,745264800
2005-06-08,1.1088,1.1276,1.1070,1.1176,404006400
2005-06-09,1.1200,1.1485,1.1146,1.1397,390255600
2005-06-10,1.1322,1.1322,1.0752,1.0840,678932800
2005-06-13,1.0864,1.1082,1.0843,1.0867,435772400
2005-06-14,1.0901,1.0943,1.0822,1.0898,347846800
2005-06-15,1.1161,1.1291,1.0989,1.1240,563343200
2005-06-16,1.1258,1.1527,1.1146,1.1497,547674400
2005-06-17,1.1648,1.1667,1.1452,1.1597,596125600
2005-06-20,1.1458,1.1530,1.1337,1.1385,323716400
2005-06-21,1.1412,1.1561,1.1315,1.1461,370526800
2005-06-22,1.1582,1.1685,1.1546,1.1670,424925200
2005-06-23,1.1754,1.2042,1.1700,1.1773,674254000
2005-06-24,1.1833,1.1842,1.1406,1.1430,410709600
2005-06-27,1.1152,1.1533,1.1104,1.1231,600171600
2005-06-28,1.1349,1.1379,1.1252,1.1294,350299600
2005-06-29,1.1270,1.1288,1.0934,1.1010,448358400
2005-06-30,1.1082,1.1249,1.0992,1.1143,418390000
2005-07-01,1.1149,1.1191,1.0985,1.1049,250000800
2005-07-05,1.1079,1.1549,1.1049,1.1497,454269200
2005-07-06,1.1437,1.1552,1.1261,1.1318,394626400
2005-07-07,1.1143,1.1430,1.1140,1.1391,383723200
2005-07-08,1.1464,1.1588,1.1343,1.1579,290735200
2005-07-11,1.1615,1.1700,1.1437,1.1533,388788400
2005-07-12,1.1573,1.1624,1.1476,1.1576,387038400
2005-07-13,1.1591,1.1654,1.1473,1.1609,684835200
2005-07-14,1.2348,1.2717,1.2178,1.2336,2096060400
2005-07-15,1.2402,1.2584,1.2248,1.2578,687682800
2005-07-18,1.2535,1.2744,1.2523,1.2560,586297600
2005-07-19,1.2569,1.3086,1.2432,1.3074,671062000
2005-07-20,1.2974,1.3259,1.2911,1.3207,453395600
2005-07-21,1.3229,1.3332,1.2986,1.3104,404264000
2005-07-22,1.3150,1.3319,1.3135,1.3319,301106400
2005-07-25,1.3316,1.3404,1.3238,1.3262,294627200
2005-07-26,1.3322,1.3353,1.3126,1.3207,268592800
2005-07-27,1.3268,1.3341,1.2917,1.3316,283749200
2005-07-28,1.3307,1.3319,1.3108,1.3259,251311200
2005-07-29,1.3186,1.3434,1.2793,1.2911,562080400
2005-08-01,1.2896,1.3041,1.2738,1.2941,314249600
2005-08-02,1.2983,1.3168,1.2899,1.3074,296875600
2005-08-03,1.3074,1.3111,1.2947,1.3083,258322400
2005-08-04,1.3011,1.3017,1.2802,1.2929,269304000
2005-08-05,1.2862,1.3126,1.2720,1.3014,241931200
2005-08-08,1.3017,1.3092,1.2899,1.2911,176383200
2005-08-09,1.2996,1.3286,1.2989,1.3265,380839200
2005-08-10,1.3319,1.3437,1.3111,1.3132,360945200
2005-08-11,1.3135,1.3356,1.3092,1.3319,271983600
2005-08-12,1.3156,1.3991,1.3126,1.3955,916036800
2005-08-15,1.4070,1.4630,1.4061,1.4433,1086727600
2005-08-16,1.4346,1.4379,1.3988,1.4001,537622400
2005-08-17,1.4046,1.4361,1.4037,1.4273,499724400
2005-08-18,1.4200,1.4228,1.3849,1.4016,442559600
2005-08-19,1.4001,1.4137,1.3855,1.3873,376569200
2005-08-22,1.3970,1.4152,1.3701,1.3885,387732800
2005-08-23,1.3879,1.3955,1.3719,1.3846,295604400
2005-08-24,1.3804,1.4264,1.3801,1.3855,572070800
2005-08-25,1.3961,1.4073,1.3867,1.3943,276253600
2005-08-26,1.3958,1.4028,1.3731,1.3846,261058000
2005-08-29,1.3704,1.3934,1.3701,1.3876,256295200
2005-08-30,1.3922,1.4164,1.3901,1.4097,518761600
2005-08-31,1.4164,1.4237,1.4007,1.4194,402956400
2005-09-01,1.4228,1.4279,1.3952,1.4004,356367200
2005-09-02,1.4016,1.4167,1.3961,1.3991,222378800
2005-09-06,1.4134,1.4797,1.4091,1.4772,818619200
2005-09-07,1.4848,1.4954,1.4506,1.4736,963074000
2005-09-08,1.4939,1.5172,1.4875,1.5069,702640400
2005-09-09,1.5148,1.5544,1.5072,1.5532,615641600
2005-09-12,1.5469,1.5629,1.5311,1.5560,452796400
2005-09-13,1.5444,1.5526,1.5233,1.5384,492884000
2005-09-14,1.5493,1.5496,1.4973,1.5018,474426400
2005-09-15,1.5136,1.5190,1.4933,1.5096,415156000
2005-09-16,1.5205,1.5502,1.5121,1.5502,591004400
2005-09-19,1.5454,1.6011,1.5454,1.5935,783731200
2005-09-20,1.6041,1.6289,1.6020,1.6101,819828800
2005-09-21,1.6032,1.6059,1.5699,1.5774,434747600
2005-09-22,1.5726,1.5883,1.5535,1.5711,463727600
2005-09-23,1.5771,1.6195,1.5693,1.6104,558457200
2005-09-26,1.6356,1.6516,1.6141,1.6298,546562800
2005-09-27,1.6322,1.6419,1.6174,1.6177,341703600
2005-09-28,1.6065,1.6077,1.5314,1.5463,1125544000
2005-09-29,1.5508,1.5920,1.5381,1.5844,636846000
2005-09-30,1.5841,1.6241,1.5705,1.6229,531633200
2005-10-03,1.6395,1.6510,1.6250,1.6480,507553200
2005-10-04,1.6634,1.6755,1.6238,1.6271,539459200
2005-10-05,1.6446,1.6456,1.5968,1.5977,610769600
2005-10-06,1.6104,1.6192,1.5399,1.5650,757537200
2005-10-07,1.5662,1.5720,1.5302,1.5529,677882800
2005-10-10,1.5693,1.5714,1.5220,1.5248,507505600
2005-10-11,1.5508,1.5702,1.5257,1.5617,1225884800
2005-10-12,1.4727,1.5227,1.4491,1.4909,2147483647
2005-10-13,1.4966,1.6331,1.4915,1.6268,1865575600
2005-10-14,1.6356,1.6453,1.5980,1.6347,1035552000
2005-10-17,1.6341,1.6416,1.5947,1.6177,616834400
2005-10-18,1.6120,1.6331,1.5802,1.5805,609588000
2005-10-19,1.5762,1.6637,1.5502,1.6631,1008683200
2005-10-20,1.6489,1.7103,1.6453,1.6994,1357762000
2005-10-21,1.7206,1.7249,1.6758,1.6849,796726000
2005-10-24,1.6725,1.7191,1.6677,1.7191,609753200
2005-10-25,1.7073,1.7209,1.6858,1.6982,465127600
2005-10-26,1.7037,1.7424,1.6928,1.7264,631593200
2005-10-27,1.7252,1.7258,1.6773,1.6773,411541200
2005-10-28,1.6964,1.7082,1.6398,1.6489,769787200
2005-10-31,1.6710,1.7551,1.6574,1.7433,940844800
2005-11-01,1.7327,1.7600,1.7215,1.7406,749686000
2005-11-02,1.7473,1.8163,1.7436,1.8148,857060400
2005-11-03,1.8242,1.8865,1.8184,1.8723,884382800
2005-11-04,1.8269,1.8538,1.8048,1.8511,878035200
